city,country,continent,section,subsection,text
Cairo,Egypt,Africa,Drink,Fruit juice stalls,"During the hot Cairo summer, fruit juice stalls selling fresh juice (and occasionally fruit salads and other soft drinks) are a delight not to be missed. Basically these places sell fresh-pressed juice of whatever is in season. Typical choices include orange ( borto ' ân ), lemon ( lamūn ), mango ( manga ) and strawberry ( farawla ), guava ( gawafa ), pomegranate ( Rommân ). Prices and quality depend on season and availability. These places are spread out around the city and available at almost all the places tourists typically visit and in all local residential districts. Traditional coffee houses or fruit juice stalls might sell all or some of these drinks."
Cairo,Egypt,Africa,Drink,Fruit juice stalls,"A health reminder Use extra care if you choose to consume beverages from fruit stalls. In general, food handling procedures are not up to Western food sanitation standards. Some vendors mix their fruit juices with less-than-perfect tap-water."
Cairo,Egypt,Africa,Drink,Modern cafes and pastry shops,"Modern cafes and patisseries are spread out around the city. Typically they serve light food like sandwiches and salad in addition to espresso-based coffees and pastries. Many of these places are chains, like Cilantro, Beanos, Cinnabon, Orangette, the Bakery and Coffee Roastery. Most of these places, including all the chains mentioned above, offer wireless internet connection as well. International chains such as Costa Coffee and Starbucks are also widely available throughout Cairo."
Cairo,Egypt,Africa,Drink,Nightlife,"For the capital of a Muslim country, Cairo is relatively liberal when it comes to the consumption of alcohol. A wide range of bars and dance clubs is available, basically in every major hotel, and some are open 24/7. If you would like to explore the less fancy drinking places in Cairo, Downtown is definitely the place to go. Upscale nightspots are found in and around the Zamalek area"
Cairo,Egypt,Africa,Sleep,,"Cairo has a tremendous range of accommodation, from low-rent budget hotels downtown to five-star palaces along the Nile. See individual district articles for hotel listings."
Cairo,Egypt,Africa,Sleep,,You can also stay in an accommodation in Giza directly at an entrance to the pyramid area. Many of these accommodations have a pyramid view.
Cairo,Egypt,Africa,Stay safe,,"Scams against tourists are almost a national sport, though they're usually obvious. A good rule of thumb is that if someone approaches you on the street, they're trying to scam you. Don't talk to them. Common scams are:"
Cairo,Egypt,Africa,Stay safe,,"During politically-calm times, you can walk around the main streets anytime you feel like roaming. It is fairly safe and you will always find lots of people around smiling and offering to help. Women alone can expect to be the target of an excessive amount of catcalling, but it rarely goes beyond that. Around the more touristy locations there is an abundance of 'helpful' people, but be careful who you go with and under no circumstance let anyone push or guide you anywhere that you do not want to go! If you get lost look for the security and police officers. Many speak some English, and most know their local area very well as well as the tourist spots."
Cairo,Egypt,Africa,Stay safe,,"Crossing streets is another major challenge in Cairo. Traffic lights, which only exist in a few locations, are routinely disregarded. In downtown Cairo, police officers may be controlling traffic at key intersections at busy times. Crossing the street is like playing the video game ""Frogger"", hurrying across the street one lane at a time, when there is a small break in traffic. One way to cross a street that proved to be effective is to place yourself next to an Egyptian who wants to cross the street and follow."
Cairo,Egypt,Africa,Stay safe,,"Also, when riding in a taxi, the driver may go quite fast and drive erratically. If at any time you feel unsafe, tell the driver to stop and get out."
Cairo,Egypt,Africa,Stay safe,,"Be careful about wearing the jerseys of local football clubs Al Ahly and Zamalek, as violent incidents have been known to occur between the supporters of both clubs."
Cairo,Egypt,Africa,Stay safe,,"The place you're going to is closed, why don't you take my tour? (Taxi drivers may use this. You can avoid this by using Uber or Careem.)"
Cairo,Egypt,Africa,Stay safe,,"You need help crossing the street? Come, let me help you!"
Cairo,Egypt,Africa,Stay safe,,"Let me show you my shop, it's just on this corner. No this corner, no this corner, etc."
Cairo,Egypt,Africa,Stay safe,,"Let me show you how to get to the mosque - no baksheesh, just LE50 to get in and go up to the roof. (Your new friend then tips the mosque guardian LE10 and pockets the rest.)"
Cairo,Egypt,Africa,Stay safe,,"Police , ☏ 122 ."
Cairo,Egypt,Africa,Stay safe,,"Ambulance , ☏ 123 ."
Cairo,Egypt,Africa,Stay safe,,"Fire , ☏ 180 ."
Cairo,Egypt,Africa,Stay safe,Emergency services,"Police , ☏ 122 ."
Cairo,Egypt,Africa,Stay safe,Emergency services,"Ambulance , ☏ 123 ."
Cairo,Egypt,Africa,Stay safe,Emergency services,"Fire , ☏ 180 ."
